"person_id","birth","birth.lat","birth.long","birth.country","birth.state","res","res.lat","res.long","res.country","res.state"
1570,"Athens, Greece",37.9755648,23.7348324,"Greece",NA,"Monte Carlo, Monaco",43.7402961,7.426559,"Monaco",NA
1574,"Kansas City, Kansas, United States",39.1134562,-94.626497,"United States","Kansas","Mission Hills, Kansas, United States",39.0177834,-94.6169014,"United States","Kansas"
1579,"Springfield, Massachusetts, United States",42.1018764,-72.5886727,"United States","Massachusetts","Paradise Valley, Arizona, United States",33.5324295,-111.9505123,"United States","Arizona"
1584,"Vilnius, Lithuania",54.6870458,25.2829111,"Lithuania",NA,"Mumbai, Maharashtra, India",19.054999,72.8692035,"India",NA
1585,"Lexington, Oklahoma, United States",35.0147945,-97.3355835,"United States","Oklahoma","Oklahoma City, Oklahoma, United States",35.4729886,-97.5170536,"United States","Oklahoma"
1586,"Sacheon, South Korea",35.003468,128.064562,"South Korea",NA,"Kyoto, Kyoto, Japan",34.9846076,135.7584303,"Japan",NA
1587,"Yancheng, Jiangsu, China",33.349559,120.1577019,"China",NA,"Beijing, Beijing, China",39.9057136,116.3912972,"China",NA
1592,"Brusque, Santa Catarina, Brazil",-27.0964628,-48.9136323,"Brazil",NA,"Brusque, Santa Catarina, Brazil",-27.0964628,-48.9136323,"Brazil",NA
1593,"Santiago Tianguistengo, Estado de México, Mexico",19.2071189,-99.5797844,"Mexico",NA,"Mexico City, Mexico",19.3207722,-99.1514678,"Mexico",NA
1594,"Los Angeles, California, United States",34.0536909,-118.242766,"United States","California","Malibu, California, United States",34.035591,-118.689423,"United States","California"
1595,"Milwaukee, Wisconsin, United States",43.0386475,-87.9090751,"United States","Wisconsin","Portola Valley, California, United States",37.3736298,-122.219047,"United States","California"
1596,"Edmonton, Alberta, Canada",53.5462055,-113.491241,"Canada",NA,"Vancouver, British Columbia, Canada",49.2608724,-123.113952,"Canada",NA
1597,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","Hillsborough, California, United States",37.557252,-122.362529,"United States","California"
1598,"Xianyang, Shaanxi, China",34.3323227,108.7128495,"China",NA,"Shenzhen, Guangdong, China",22.5445741,114.0545429,"China",NA
1599,"Bochum, Germany",51.4818111,7.2196635,"Germany",NA,"Luzerne, Switzerland",46.3894161,6.9257811,"Switzerland",NA
1602,"Oxford, United Kingdom",51.7520131,-1.2578499,"United Kingdom",NA,"London, United Kingdom",51.4893335,-0.1440551,"United Kingdom",NA
1604,"Clitheroe, United Kingdom",53.8717465,-2.3926783,"United Kingdom",NA,"Bristol, United Kingdom",51.4538022,-2.5972985,"United Kingdom",NA
1608,"Mexico City, Mexico",19.3207722,-99.1514678,"Mexico",NA,"Mexico City, Mexico",19.3207722,-99.1514678,"Mexico",NA
1609,"Chevy Chase, Maryland, United States",38.9813699,-77.0849245,"United States","Maryland","Miami, Florida, United States",25.7741728,-80.19362,"United States","Florida"
1610,"Houston, Texas, United States",29.7589382,-95.3676974,"United States","Texas","Houston, Texas, United States",29.7589382,-95.3676974,"United States","Texas"
1611,"Auckland, New Zealand",-36.852095,174.7631803,"New Zealand",NA,"Auckland, New Zealand",-36.852095,174.7631803,"New Zealand",NA
1612,"Kudus, Central Java, Indonesia",-6.7978494,110.8679109,"Indonesia",NA,"Kudus, Central Java, Indonesia",-6.7978494,110.8679109,"Indonesia",NA
1613,"Springwood, New South Wales, Australia",-33.7017613,150.5655467,"Australia",NA,"Sydney, Australia",-33.8698439,151.2082848,"Australia",NA
1615,"Durkova, Slovakia",49.2401287,20.8715217,"Slovakia",NA,"Bratislava, Slovakia",48.1516988,17.1093063,"Slovakia",NA
1616,"Szar, Hungary",47.4787964,18.5185002,"Hungary",NA,"Guelph, Ontario, Canada",43.5460516,-80.2493276,"Canada",NA
1617,"Knoxville, Tennessee, United States",35.9603948,-83.9210261,"United States","Tennessee","Knoxville, Tennessee, United States",35.9603948,-83.9210261,"United States","Tennessee"
1618,"Knoxville, Tennessee, United States",35.9603948,-83.9210261,"United States","Tennessee","Knoxville, Tennessee, United States",35.9603948,-83.9210261,"United States","Tennessee"
1619,"Boston, Massachusetts, United States",42.3554334,-71.060511,"United States","Massachusetts","Santa Cruz, California, United States",37.050096,-121.99059,"United States","California"
1620,"Kayseri, Turkey",38.7219011,35.4873214,"Turkey",NA,"Istanbul, Turkey",41.006381,28.9758715,"Turkey",NA
1621,"Tacoma, Washington, United States",47.2455013,-122.438329,"United States","Washington","Munich, Germany",48.1371079,11.5753822,"Germany",NA
1623,"Tacoma, Washington, United States",47.2455013,-122.438329,"United States","Washington","Berlin, Germany",52.5173885,13.3951309,"Germany",NA
1624,"Harbin, Heilongjiang, China",45.7593633,126.6276177,"China",NA,"London, United Kingdom",51.4893335,-0.1440551,"United Kingdom",NA
1627,"Beirut, Lebanon",33.8892265,35.5025585,"Lebanon",NA,"Biel, Switzerland",47.1402077,7.2439029,"Switzerland",NA
1628,"Ingomar, Pennsylvania, United States",40.580901,-80.0608902,"United States","Pennsylvania","Philadelphia, Pennsylvania, United States",39.9527237,-75.1635262,"United States","Pennsylvania"
1631,"Jinhua, Zhejiang, China",29.1080344,119.6486487,"China",NA,"Beijing, Beijing, China",39.9057136,116.3912972,"China",NA
1632,"Anqing, Anhui, China",30.6592336,116.6302585,"China",NA,"Dongguan, Guangdong, China",23.0183568,113.7452332,"China",NA
1633,"Shunde, Guangdong, China",22.8054891,113.2894243,"China",NA,"Foshan, Guangdong, China",23.0239788,113.1159558,"China",NA
1634,"Huangshi, Hubei, China",30.2024971,115.0334144,"China",NA,"Guangzhou, Guangdong, China",23.1301964,113.2592945,"China",NA
1640,"Fuzhou, Jiangxi, China",27.502232,116.415177,"China",NA,"Shenzhen, Guangdong, China",22.5445741,114.0545429,"China",NA
1641,"Haicheng, Liaoning, China",40.8522995,122.7477959,"China",NA,"Haicheng, Liaoning, China",40.8522995,122.7477959,"China",NA
1643,"Dallas, Texas, United States",32.7762719,-96.7968559,"United States","Texas","Dallas, Texas, United States",32.7762719,-96.7968559,"United States","Texas"
1644,"Los Angeles, California, United States",34.0536909,-118.242766,"United States","California","Los Angeles, California, United States",34.0536909,-118.242766,"United States","California"
1646,"Washington, District of Columbia, United States",38.8950368,-77.0365427,"United States","District of Columbia","New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
1648,"Washington, District of Columbia, United States",38.8950368,-77.0365427,"United States","District of Columbia","San Francisco, California, United States",37.7792588,-122.4193286,"United States","California"
1649,"San Francisco, California, United States",37.7792588,-122.4193286,"United States","California","San Francisco, California, United States",37.7792588,-122.4193286,"United States","California"
1650,"Kaiserslautern, Germany",49.4432174,7.7689951,"Germany",NA,"Weinheim, Germany",49.5462349,8.6717458,"Germany",NA
1651,"Chikmagalur, Karnataka, India",13.318014,75.7738743,"India",NA,"Bengaluru, Karnataka, India",12.9767936,77.590082,"India",NA
1654,"Quantico, Virginia, United States",38.5218802,-77.2911023,"United States","Virginia","Bangkok, Thailand",13.7524938,100.4935089,"Thailand",NA
1657,"Washington, District of Columbia, United States",38.8950368,-77.0365427,"United States","District of Columbia","Jupiter Island, Florida, United States",27.03419,-80.1035822,"United States","Florida"
1658,"Essen, Germany",51.4582235,7.0158171,"Germany",NA,"Neuss, Germany",51.1981778,6.6916476,"Germany",NA
1659,"Reykjavik, Iceland",64.145981,-21.9422367,"Iceland",NA,"Copenhagen, Denmark",55.6867243,12.5700724,"Denmark",NA
1662,"Güsen, Germany",52.34293,11.9799789,"Germany",NA,"Grebenhain, Germany",50.4926419,9.3353109,"Germany",NA
1665,"Mondovi, Wisconsin, United States",44.5678717,-91.6706955,"United States","Wisconsin","Afton, Wisconsin, United States",42.6039009,-89.0712225,"United States","Wisconsin"
1667,"Dusseldorf, Germany",51.2254018,6.7763137,"Germany",NA,"London, United Kingdom",51.4893335,-0.1440551,"United Kingdom",NA
1668,"Toronto, Ontario, Canada",43.6534817,-79.3839347,"Canada",NA,"Toronto, Ontario, Canada",43.6534817,-79.3839347,"Canada",NA
1669,"Quincy, Illinois, United States",39.9356016,-91.4098727,"United States","Illinois","Boca Raton, Florida, United States",26.3586885,-80.0830984,"United States","Florida"
1671,"Kirkkonummi, Finland",60.1217382,24.4406146,"Finland",NA,"Kirkkonummi, Finland",60.1217382,24.4406146,"Finland",NA
1673,"Helsinki, Finland",60.1698897,24.9384719,"Finland",NA,"Helsinki, Finland",60.1698897,24.9384719,"Finland",NA
1674,"Kirkkonummi, Finland",60.1217382,24.4406146,"Finland",NA,"Helsinki, Finland",60.1698897,24.9384719,"Finland",NA
1676,"Doña María, Andalusia, Spain",37.1351695,-2.7121612,"Spain",NA,"Matadepera, Spain",41.6012311,2.0275199,"Spain",NA
1677,"Tuxpan, Veracruz, Mexico",20.9298337,-97.3936617,"Mexico",NA,"Mexico City, Mexico",19.3207722,-99.1514678,"Mexico",NA
1678,"Valencia, Spain",39.4697065,-0.3763353,"Spain",NA,"Valencia, Spain",39.4697065,-0.3763353,"Spain",NA
1679,"Rio de Janeiro, Rio de Janeiro, Brazil",-22.9110137,-43.2093727,"Brazil",NA,"São Paulo, São Paulo, Brazil",-23.5506507,-46.6333824,"Brazil",NA
1692,"Houston, Texas, United States",29.7589382,-95.3676974,"United States","Texas","Houston, Texas, United States",29.7589382,-95.3676974,"United States","Texas"
1693,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
1695,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","Middletown, Rhode Island, United States",41.5456578,-71.2914388,"United States","Rhode Island"
1699,"Dallas, Texas, United States",32.7762719,-96.7968559,"United States","Texas","Los Angeles, California, United States",34.0536909,-118.242766,"United States","California"
1700,"Baghdad, Iraq",33.3061701,44.3872213,"Iraq",NA,"Seattle, Washington, United States",47.6038321,-122.330062,"United States","Washington"
1701,"Berkeley, California, United States",37.8708393,-122.272863,"United States","California","Seattle, Washington, United States",47.6038321,-122.330062,"United States","Washington"
1706,"Harbin, Heilongjiang, China",45.7593633,126.6276177,"China",NA,"London, United Kingdom",51.4893335,-0.1440551,"United Kingdom",NA
1707,"Mumbai, Maharashtra, India",19.054999,72.8692035,"India",NA,"Mumbai, Maharashtra, India",19.054999,72.8692035,"India",NA
1708,"Mumbai, Maharashtra, India",19.054999,72.8692035,"India",NA,"Mumbai, Maharashtra, India",19.054999,72.8692035,"India",NA
1712,"Kearney, Nebraska, United States",40.4906216,-98.9472344,"United States","Nebraska","Kearney, Nebraska, United States",40.4906216,-98.9472344,"United States","Nebraska"
1714,"Hong Kong, China",22.2793278,114.1628131,"China",NA,"Hong Kong, China",22.2793278,114.1628131,"China",NA
1715,"Macau, Macau SAR China",22.15781845,113.5603524,"Macau SAR China",NA,"Hong Kong, China",22.2793278,114.1628131,"China",NA
1716,"Hong Kong, China",22.2793278,114.1628131,"China",NA,"Hong Kong, China",22.2793278,114.1628131,"China",NA
1718,"Bích Khê, Quảng Trị Province, Vietnam",16.76667,107.2,"Vietnam",NA,"Westlake Village, California, United States",34.1460234,-118.8061794,"United States","California"
1719,"Lima, Peru",-12.0459808,-77.0305912,"Peru",NA,"Lima, Peru",-12.0459808,-77.0305912,"Peru",NA
1720,"San Luis Obispo, California, United States",35.3540209,-120.375716,"United States","California","San Francisco, California, United States",37.7792588,-122.4193286,"United States","California"
1722,"Palo Alto, California, United States",37.4443293,-122.1598465,"United States","California","Palo Alto, California, United States",37.4443293,-122.1598465,"United States","California"
1723,"Washington, Missouri, United States",37.9559513,-90.879099,"United States","Missouri","Naples, Florida, United States",26.1421976,-81.7942944,"United States","Florida"
1725,"Addlestone, Surrey, United Kingdom",51.3711193,-0.4895776,"United Kingdom",NA,"London, United Kingdom",51.4893335,-0.1440551,"United Kingdom",NA
1726,"Lille, Nord, France",50.6365654,3.0635282,"France",NA,"Lille, Nord, France",50.6365654,3.0635282,"France",NA
1727,"Smithfield, North Carolina, United States",35.5111996,-78.346102,"United States","North Carolina","Raleigh, North Carolina, United States",35.7803977,-78.6390989,"United States","North Carolina"
1729,"Milan, Italy",45.4641943,9.1896346,"Italy",NA,"Milan, Italy",45.4641943,9.1896346,"Italy",NA
1731,"Sanshanzhen, Fuqing, Fujian, China",25.53475,119.51675,"China",NA,"Hong Kong, China",22.2793278,114.1628131,"China",NA
1733,"Jeonju, South Korea",35.8237631,127.1472805,"South Korea",NA,"Seoul, South Korea",37.5666791,126.9782914,"South Korea",NA
1736,"Putian, Fujian, China",25.4965882,118.8500963,"China",NA,"Putian, Fujian, China",25.4965882,118.8500963,"China",NA
1737,"Wenzhou, Zhejiang, China",27.9963899,120.695345,"China",NA,"Guangzhou, Guangdong, China",23.1301964,113.2592945,"China",NA
1738,"Heidelberg, Germany",49.4093582,8.694724,"Germany",NA,"Walldorf, Germany",49.3038134,8.6433518,"Germany",NA
1739,"Salina, Kansas, United States",38.8402805,-97.6114237,"United States","Kansas","Phoenix, Arizona, United States",33.4484367,-112.074141,"United States","Arizona"
1740,"Aleppo, Syria",36.19924,37.1637253,"Syria",NA,"São Paulo, São Paulo, Brazil",-23.5506507,-46.6333824,"Brazil",NA
1741,"Zack, Arkansas, United States",35.9586859,-92.6662753,"United States","Arkansas","Fort Worth, Texas, United States",32.753177,-97.3327459,"United States","Texas"
1742,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","Boston, Massachusetts, United States",42.3554334,-71.060511,"United States","Massachusetts"
1744,"Wenzhou, Zhejiang, China",27.9963899,120.695345,"China",NA,"Hangzhou, Zhejiang, China",30.2489634,120.2052342,"China",NA
1745,"Acton, Massachusetts, United States",42.4850931,-71.43284,"United States","Massachusetts","San Francisco, California, United States",37.7792588,-122.4193286,"United States","California"
1746,"London, United Kingdom",51.4893335,-0.1440551,"United Kingdom",NA,"Geneva, Switzerland",46.2017559,6.1466014,"Switzerland",NA
1747,"Philadelphia, Pennsylvania, United States",39.9527237,-75.1635262,"United States","Pennsylvania","Key West, Florida, United States",24.5548262,-81.8020722,"United States","Florida"
1750,"Leqing, Zhejiang, China",28.11941,120.96121,"China",NA,"Wenzhou, Zhejiang, China",27.9963899,120.695345,"China",NA
1751,"Huzhou, Zhejiang, China",30.8942995,120.0851114,"China",NA,"Shanghai, China",31.2323437,121.4691024,"China",NA
1753,"Baoding, Hebei, China",38.8579735,115.490696,"China",NA,"Beijing, Beijing, China",39.9057136,116.3912972,"China",NA
1756,"Jinhua, Zhejiang, China",29.1080344,119.6486487,"China",NA,"Jinhua, Zhejiang, China",29.1080344,119.6486487,"China",NA
1758,"Jingzhou, Hubei, China",30.3375612,112.2337264,"China",NA,"Hangzhou, Zhejiang, China",30.2489634,120.2052342,"China",NA
1759,"Taizhou, Jiangsu, China",32.4579729,119.9181174,"China",NA,"Shanghai, China",31.2323437,121.4691024,"China",NA
1760,"Taizhou, Zhejiang, China",28.6581723,121.4163876,"China",NA,"Taizhou, Zhejiang, China",28.6581723,121.4163876,"China",NA
1763,"Lishui, Zhejiang, China",28.4704064,119.9184297,"China",NA,"Hangzhou, Zhejiang, China",30.2489634,120.2052342,"China",NA
1764,"Lishui, Zhejiang, China",28.4704064,119.9184297,"China",NA,"Hangzhou, Zhejiang, China",30.2489634,120.2052342,"China",NA
1766,"Shantou, Guangdong, China",23.3563921,116.6775856,"China",NA,"Shantou, Guangdong, China",23.3563921,116.6775856,"China",NA
1767,"Puning, Guangdong, China",23.3000453,116.160937,"China",NA,"Shenzhen, Guangdong, China",22.5445741,114.0545429,"China",NA
1768,"Hangzhou, Zhejiang, China",30.2489634,120.2052342,"China",NA,"Shanghai, China",31.2323437,121.4691024,"China",NA
1769,"Hong Kong, China",22.2793278,114.1628131,"China",NA,"Hong Kong, China",22.2793278,114.1628131,"China",NA
1771,"Tainan, Taiwan",22.9912348,120.184982,"Taiwan",NA,"Los Altos, California, United States",37.3790629,-122.116578,"United States","California"
1774,"Shanghai, China",31.2323437,121.4691024,"China",NA,"Shanghai, China",31.2323437,121.4691024,"China",NA
1777,"Jieyang, Guangdong, China",23.553156,116.3680354,"China",NA,"Shenzhen, Guangdong, China",22.5445741,114.0545429,"China",NA
1783,"Yongxiu County, Jiujiang City, Jiangxi, China",29.12813,115.65707,"China",NA,"Shenzhen, Guangdong, China",22.5445741,114.0545429,"China",NA
1784,"Huilai County, Jieyang City, Guangdong, China",23.0325965,116.225746,"China",NA,"Shenzhen, Guangdong, China",22.5445741,114.0545429,"China",NA
1788,"Jinjiang, Fujian, China",24.784435,118.5477505,"China",NA,"Jinjiang, Fujian, China",24.784435,118.5477505,"China",NA
1789,"Guangzhou, Guangdong, China",23.1301964,113.2592945,"China",NA,"Guangzhou, Guangdong, China",23.1301964,113.2592945,"China",NA
1790,"Heyuan, Guangdong, China",23.746777,114.6954482,"China",NA,"Shenzhen, Guangdong, China",22.5445741,114.0545429,"China",NA
